n r phi z vr vphi vz mass charge
    271   1.601748   2.800548   0.929899  7.003312e+06 -5.629299e+06 -9.383678e+06 4.001 2
    272   1.850932   2.003662   0.866341 -9.408636e+06 -8.959150e+06 -8.797374e+02 4.001 2
    273   2.067079  -2.143701  -0.164789 -1.279836e+07  2.223404e+06  2.174310e+05 4.001 2
    274   2.289278   2.819299  -0.258004  6.040227e+06  5.617120e+06 -1.003755e+07 4.001 2
    275   2.234630  -1.259735   0.369591 -8.063697e+05  2.249349e+06 -1.277024e+07 4.001 2
    276   1.394476  -1.290242   0.437764  7.232146e+05 -7.075356e+06 -1.087222e+07 4.001 2
    277   2.126535  -1.004935   0.586572 -4.771134e+06  7.777833e+06 -9.248265e+06 4.001 2
    278   1.613928   1.223412  -0.699896 -8.225298e+05 -8.964900e+06  9.367113e+06 4.001 2
    279   2.178828  -0.350575   0.393179  6.457320e+05  4.462678e+06 -1.218427e+07 4.001 2
    280   1.539282   1.432139  -0.443173  9.061095e+05  4.483960e+06  1.215985e+07 4.001 2
    281   2.176295  -2.801054  -0.010192  7.805284e+06 -1.037034e+06  1.033397e+07 4.001 2
    282   2.154997   1.929819  -0.005298 -1.096371e+07 -5.137241e+06 -4.711115e+06 4.001 2
    283   2.315457  -1.404856   0.161632  9.217023e+05  3.705418e+06  1.241810e+07 4.001 2
    284   1.531748   0.786850   0.003827  8.020833e+06 -2.111356e+06 -9.999861e+06 4.001 2
    285   2.044630  -1.207450   0.158103 -9.378333e+06 -5.821349e+06  6.851829e+06 4.001 2
    286   2.180938   3.050630  -0.372193  3.047994e+06  1.597272e+06 -1.252786e+07 4.001 2
    287   1.613521   0.793888   0.407150 -9.925590e+06  3.665473e+06 -7.538951e+06 4.001 2
    288   1.770545  -0.238733   0.437889 -4.427635e+06 -7.693158e+06  9.486842e+06 4.001 2
    289   1.930878   2.658309  -0.843500  1.211661e+07  2.008105e+06  4.236040e+06 4.001 2
    290   1.455842  -2.638176   0.741370  1.149679e+07 -7.341528e+05  6.006142e+06 4.001 2
    291   1.761292   0.259417   0.067541  1.025796e+07  4.465186e+06 -6.604928e+06 4.001 2
    292   1.644103  -1.092272   0.814523  9.366177e+06  2.515090e+06 -8.645106e+06 4.001 2
    293   2.321046  -2.632952   0.105235  1.064154e+07  5.927694e+06  4.517612e+06 4.001 2
    294   1.687144   0.360367   0.439688 -1.034289e+07  1.747925e+06  7.665383e+06 4.001 2
    295   2.037657   2.489541  -0.644485 -1.172156e+07 -3.661451e+06  4.241171e+06 4.001 2
    296   2.401401  -1.171441  -0.118118  3.886849e+06  7.228566e+06 -1.007120e+07 4.001 2
    297   2.111385  -1.695733  -0.492294 -9.576881e+06  3.939937e+06 -7.845321e+06 4.001 2
    298   1.941856  -1.792897   0.696650  1.151701e+07 -4.021020e+06  4.469763e+06 4.001 2
    299   1.581319   2.121258   0.164505  1.662325e+06  7.370407e+05 -1.286399e+07 4.001 2
    300   2.194306   2.909785  -0.000888 -1.063809e+06 -4.067943e+06 -1.229264e+07 4.001 2
    301   2.223760  -1.143515  -0.430728  6.211306e+06  6.358728e+05  1.139316e+07 4.001 2
    302   1.907512   1.838493   0.733221  5.277748e+06  1.043435e+07  5.662019e+06 4.001 2
    303   2.262321   1.245073   0.123261  5.733495e+06  7.680770e+06 -8.770497e+06 4.001 2
    304   2.170139  -1.076783   0.206441  8.122274e+06 -7.294429e+06 -7.043350e+06 4.001 2
    305   2.128180   1.488875  -0.436162  8.801259e+06 -4.958205e+06  8.169630e+06 4.001 2
    306   2.193414   1.189071   0.484626 -9.227309e+05  1.161693e+06  1.290689e+07 4.001 2
    307   1.933879  -0.999238   0.204870 -1.280545e+07 -1.696815e+06  1.389300e+06 4.001 2
    308   2.107159   2.869722  -0.397900  1.156680e+07 -1.749533e+05 -5.913315e+06 4.001 2
    309   1.429469   0.529605  -0.387821  5.400812e+06  1.070949e+07 -4.992691e+06 4.001 2
    310   1.780294  -0.630019  -0.644571  1.264537e+07  1.751948e+06 -2.411245e+06 4.001 2
    311   1.349019   1.643036   0.496477 -1.261758e+07 -1.510816e+06 -2.702371e+06 4.001 2
    312   1.942966  -0.366995  -0.259944  8.114977e+06  6.694701e+06 -7.623447e+06 4.001 2
    313   2.351190  -0.705993   0.246929  1.287065e+07 -3.087673e+04 -1.770346e+06 4.001 2
    314   1.885970  -0.507771  -0.497232  1.199004e+07 -4.760938e+06  1.536637e+06 4.001 2
    315   1.664881   2.156474  -0.752525  7.068148e+06 -2.942085e+06  1.049639e+07 4.001 2
    316   1.749818  -0.984940   0.588816 -7.890979e+06  7.674293e+06  6.901194e+06 4.001 2
    317   2.006984   2.177104  -0.200315  1.260317e+07 -2.734967e+06  1.571297e+06 4.001 2
    318   1.683922  -0.142653  -0.585294 -1.294079e+07 -8.968284e+05 -7.215076e+05 4.001 2
    319   1.729767   1.544468  -0.781573 -1.249651e+07  2.456353e+06 -2.567545e+06 4.001 2
    320   1.406574  -0.161341   0.615453 -9.456700e+06  3.188589e+06  8.318205e+06 4.001 2
    321   1.645766  -0.880912  -0.017502  6.698388e+06 -3.947155e+06  1.040867e+07 4.001 2
    322   2.016023  -2.489770   0.354322 -1.206549e+07  2.535220e+06 -4.096995e+06 4.001 2
    323   1.787519   0.346832   0.231858  4.634595e+06 -4.487183e+06  1.127717e+07 4.001 2
    324   2.312178   0.544653   0.161681  9.032248e+06  5.700645e+06  7.396617e+06 4.001 2
    325   1.809717  -3.140364   0.290349  1.098606e+07 -2.227556e+06  6.567602e+06 4.001 2
    326   1.993145   1.455207  -0.548930 -2.567604e+06  1.087139e+06  1.268914e+07 4.001 2
    327   1.860810  -2.608368   0.496994 -3.929193e+06  6.215759e+06 -1.071049e+07 4.001 2
    328   2.054001  -1.495526   0.585095  1.795160e+06 -3.331980e+06  1.242836e+07 4.001 2
    329   1.683024  -1.505560   0.670187 -1.014422e+07  4.525596e+06 -6.738146e+06 4.001 2
    330   1.281542   0.368600   0.045545 -4.451169e+05  4.065364e+06  1.233140e+07 4.001 2
    331   1.465053  -0.977266   0.017660 -1.259043e+07 -1.277523e+06  2.939020e+06 4.001 2
    332   1.921857  -0.289926  -0.016827 -1.160702e+07  3.476412e+06  4.688334e+06 4.001 2
    333   1.430836   1.193112  -0.335699  4.127641e+06  1.046587e+07  6.497461e+06 4.001 2
    334   1.600547   2.831741  -0.175695 -1.139356e+07  3.358027e+06  5.263011e+06 4.001 2
    335   1.646913   2.688718  -1.017128 -6.372866e+06  8.559254e+06  7.410435e+06 4.001 2
    336   2.011906  -1.878305   0.793328  2.569674e+06 -6.468353e+06 -1.097023e+07 4.001 2
    337   1.562690  -0.709333   0.744797  3.427144e+06  6.103134e+06 -1.094510e+07 4.001 2
    338   2.032026   2.369002  -0.201213  6.563459e+06 -8.033970e+06 -7.820815e+06 4.001 2
    339   1.534574   0.777414   0.538412 -1.187140e+07 -4.209678e+06  3.183906e+06 4.001 2
    340   1.728170  -1.453811  -0.184734  6.999273e+06  4.880575e+06 -9.796885e+06 4.001 2
    341   1.829332   1.382957  -0.106322 -3.757825e+06 -1.193103e+07  3.509708e+06 4.001 2
    342   2.252819   1.954992   0.019012  9.953152e+06 -1.810863e+04 -8.350044e+06 4.001 2
    343   1.401174   2.573993   0.266778  1.075593e+07 -6.031164e+06  4.089475e+06 4.001 2
    344   1.578147  -0.957910   0.069939  9.885846e+06  4.462835e+06 -7.151360e+06 4.001 2
    345   1.981046   0.801435   0.201392 -6.632088e+06  2.889254e+06 -1.079150e+07 4.001 2
    346   1.572395  -1.219106  -0.794315  5.441672e+06  1.177289e+07  7.590032e+05 4.001 2
    347   1.953773  -1.758927   0.694945  5.354311e+06 -1.787322e+06  1.170152e+07 4.001 2
    348   1.850100   2.111384  -0.028078  8.083054e+06 -5.515600e+06 -8.545829e+06 4.001 2
    349   1.472349   2.248632  -0.369578  1.298973e+07  1.143405e+04  2.358270e+05 4.001 2
    350   2.247187  -1.404454   0.500962  9.601824e+06  5.195632e+06  7.042669e+06 4.001 2
    351   1.713696   2.339817  -0.205196 -8.143337e+06 -5.116889e+06 -8.734547e+06 4.001 2
    352   1.906574   2.574512  -0.049028 -1.223965e+06  4.375272e+05  1.292669e+07 4.001 2
    353   2.101393  -2.136323   0.456441  1.031301e+07  3.521628e+06 -7.073105e+06 4.001 2
    354   2.358724  -2.515463   0.117383  9.330188e+06 -2.784174e+06 -8.601440e+06 4.001 2
    355   1.558985  -2.954917   0.606478 -1.432351e+06  6.906273e+06  1.091057e+07 4.001 2
    356   1.664322  -1.353131   0.368168  7.932802e+06  1.252892e+06 -1.021223e+07 4.001 2
    357   2.033705   2.753488  -0.669993 -2.103060e+06 -3.617155e+06  1.229968e+07 4.001 2
    358   2.233919   2.565210  -0.272711 -1.128688e+07  4.641754e+06 -4.455240e+06 4.001 2
    359   1.869471   2.002742  -0.208662  2.812490e+06  1.417251e+06 -1.260437e+07 4.001 2
    360   2.159049  -0.203489  -0.470957 -1.210793e+06 -3.948886e+06 -1.231784e+07 4.001 2
    361   2.040506   1.675105   0.706993  4.717569e+06 -3.160207e+06 -1.168531e+07 4.001 2
    362   1.944529  -1.427779  -0.530577 -7.569085e+06 -3.247927e+06 -1.004732e+07 4.001 2
    363   1.432974   1.522098   0.606822  1.041664e+07  1.913479e+05 -7.761818e+06 4.001 2
    364   2.196005  -0.451104  -0.266834 -4.730468e+06 -1.827430e+06  1.196127e+07 4.001 2
    365   2.182699  -1.220255   0.554333 -4.803972e+06 -2.708348e+06  1.176331e+07 4.001 2
    366   2.275206   0.474063   0.209739  2.784794e+06 -1.179766e+07 -4.674274e+06 4.001 2
    367   1.668533  -1.622484   0.600826 -2.178292e+06 -9.611209e+06  8.465726e+06 4.001 2
    368   2.377036   2.995684  -0.216980  1.149514e+07 -4.084794e+06  4.468228e+06 4.001 2
    369   1.711568   0.879292  -0.632225  7.400009e+06 -1.006623e+07  3.563648e+06 4.001 2
    370   1.669130  -2.543940   0.842248  4.260773e+06 -6.663209e+06 -1.030710e+07 4.001 2
    371   1.392186   2.723491   0.326281 -1.232824e+07 -1.262869e+06 -3.899796e+06 4.001 2
    372   1.729127  -1.336967  -0.166510 -1.095695e+07  5.932614e+05 -6.955718e+06 4.001 2
    373   1.730130   1.337139  -0.353888 -1.243518e+07  1.143482e+06 -3.584339e+06 4.001 2
    374   1.604022  -1.452697  -0.968967  8.018265e+06  6.448805e+06 -7.931529e+06 4.001 2
    375   1.875633   0.883831  -0.253842  1.066186e+07  5.213815e+06 -5.284852e+06 4.001 2
    376   2.107975   0.109444  -0.353230  1.015662e+07  2.474887e+06 -7.714070e+06 4.001 2
    377   2.298132   0.591727   0.400948 -6.866606e+06  1.092705e+07  1.496026e+06 4.001 2
    378   1.413313   0.190666   0.074036  4.701340e+06  6.646666e+05 -1.209316e+07 4.001 2
    379   1.701981   2.474202   0.450022  9.720516e+06  8.432865e+06  1.785266e+06 4.001 2
    380   1.939252   1.843863  -0.432520 -2.480805e+06 -1.161417e+07 -5.267400e+06 4.001 2
    381   1.822963  -1.216169   0.913971 -8.817613e+06  5.748578e+06 -7.615271e+06 4.001 2
    382   1.761815  -0.199239  -0.415187 -9.179052e+06 -7.666110e+06  5.075881e+06 4.001 2
    383   1.748878   1.852365   0.476189 -2.589569e+06  9.860165e+06 -8.053576e+06 4.001 2
    384   1.680092   0.196138  -0.244919 -5.206942e+06 -1.142013e+07 -3.355184e+06 4.001 2
    385   2.164170   2.351208   0.642204  1.115134e+07 -9.608142e+05 -6.596463e+06 4.001 2
    386   2.166722  -1.452574   0.346151  1.393844e+06  2.764241e+06  1.261765e+07 4.001 2
    387   1.337277  -2.451423  -0.048453 -8.856064e+06  4.235129e+05  9.496292e+06 4.001 2
    388   2.115677  -1.015517   0.464722 -1.296507e+07 -1.981650e+05  8.102152e+05 4.001 2
    389   1.653679   1.108202  -0.857782  1.045514e+07  7.645987e+06 -1.008843e+06 4.001 2
    390   2.272487   2.905855   0.163574  1.089153e+07  6.977131e+05 -7.048167e+06 4.001 2
    391   1.804583  -2.583843  -0.882016 -7.325130e+06 -9.483438e+06  5.019531e+06 4.001 2
    392   2.014552   1.222030   0.126905 -9.869650e+06 -2.796089e+06 -7.972496e+06 4.001 2
    393   1.937925  -0.262709  -0.283202 -3.744480e+06  6.786382e+06 -1.042654e+07 4.001 2
    394   2.270399  -1.619800   0.173997 -1.213392e+07  3.692599e+06 -2.814514e+06 4.001 2
    395   1.689272  -3.071752   0.846619  1.068505e+07 -2.865316e+06  6.812372e+06 4.001 2
    396   2.337880   2.450308   0.040747 -3.090274e+06  5.538973e+06 -1.133838e+07 4.001 2
    397   1.846919  -1.472865  -0.188795 -1.045365e+07 -7.859962e+05 -7.674127e+06 4.001 2
    398   1.745972  -1.175150   0.165137  9.491233e+06  8.446328e+06 -2.713825e+06 4.001 2
    399   2.090108   1.963352  -0.747264 -6.238835e+06  3.489866e+06  1.084834e+07 4.001 2
    400   1.712662  -0.049593  -1.000148 -1.530115e+06  1.460283e+06 -1.281855e+07 4.001 2
    401   1.991650  -0.476307  -0.202579  8.771442e+05  9.176506e+05  1.292971e+07 4.001 2
    402   2.376559   1.005263   0.043321 -1.678078e+06  6.844408e+06 -1.091453e+07 4.001 2
    403   2.229004  -3.123577   0.292792 -5.115547e+06 -5.018735e+05 -1.193181e+07 4.001 2
    404   1.675099  -2.428281  -0.845603  7.494613e+06 -1.022710e+07 -2.833009e+06 4.001 2
    405   1.955760  -3.097676   0.611384 -1.178739e+07 -3.231290e+06  4.405110e+06 4.001 2
    406   1.695012   1.198094  -0.015635 -9.943938e+06 -8.207028e+06  1.597368e+06 4.001 2
    407   2.003966   1.257099  -0.374314 -9.766074e+06  8.128400e+06  2.709561e+06 4.001 2
    408   1.616948   0.190959  -0.010195  9.659492e+06 -4.549885e+06  7.401457e+06 4.001 2
    409   1.744634   1.218204   0.233387 -1.079385e+07 -6.962702e+06  1.949976e+06 4.001 2
    410   2.090425   0.203119  -0.590446 -1.928313e+06 -4.995933e+06  1.183685e+07 4.001 2
    411   1.783719  -1.874083   0.546683 -7.584492e+06 -7.858599e+06 -7.036100e+06 4.001 2
    412   1.493055  -0.180409   0.690369  2.879112e+06 -6.390124e+06  1.093919e+07 4.001 2
    413   1.490889   2.669419  -0.504047 -1.003685e+07 -8.240277e+06  3.849844e+05 4.001 2
    414   1.756632  -2.697848   0.777130 -1.148420e+06  1.538254e+06  1.284927e+07 4.001 2
    415   1.431636   1.978128   0.709735 -5.747323e+06 -1.094090e+05  1.165097e+07 4.001 2
    416   1.937778   1.687675   0.556098  5.138081e+06  6.000712e+06 -1.031409e+07 4.001 2
    417   2.275232  -1.568806  -0.320946  1.144270e+07  4.232235e+06  4.465594e+06 4.001 2
    418   1.911747  -2.574497   0.110903  5.541964e+06  2.801576e+06 -1.141169e+07 4.001 2
    419   2.112849   1.930049   0.185110 -2.101205e+06 -6.501507e+06 -1.105007e+07 4.001 2
    420   1.561608   0.244945  -0.908033  1.774372e+06  1.201205e+07 -4.620723e+06 4.001 2
    421   2.032422   0.283270   0.024473  1.136765e+07  5.732887e+06 -2.588290e+06 4.001 2
    422   2.042368   2.416353   0.008406  1.152524e+06 -8.287795e+06  9.938458e+06 4.001 2
    423   1.750351   0.268826   0.897493 -7.450957e+05  3.578957e+06  1.246694e+07 4.001 2
    424   1.855809  -0.197079  -0.123949 -1.297568e+07  6.242451e+05 -1.755234e+05 4.001 2
    425   2.031690  -2.011926   0.028364  6.198496e+05 -7.942006e+06  1.026300e+07 4.001 2
    426   2.205542  -0.775374   0.477248 -8.878417e+05  1.030987e+07  7.855386e+06 4.001 2
    427   1.567324   1.887034  -0.782050  1.160377e+07  5.818447e+06 -5.356477e+05 4.001 2
    428   1.807406   2.251930  -0.653688 -9.336405e+06 -2.857525e+06 -8.570583e+06 4.001 2
    429   1.971439   2.408932  -0.692923  7.300737e+06  5.223082e+06  9.391883e+06 4.001 2
    430   1.565116   0.714013  -1.008327 -3.248544e+06 -1.065285e+06  1.253399e+07 4.001 2
    431   2.156373   2.784164  -0.016259 -6.333300e+06  4.797556e+06  1.027918e+07 4.001 2
    432   2.003063  -1.334843   0.259024 -1.264006e+07  2.914763e+06  7.223096e+05 4.001 2
    433   1.482599   0.719085  -0.952877 -2.890782e+06 -8.478882e+06  9.409610e+06 4.001 2
    434   1.441275   0.165690   0.032479 -1.155850e+06 -6.625049e+04 -1.294019e+07 4.001 2
    435   2.184922   2.392010   0.244841 -1.188360e+07  1.737013e+06 -4.954964e+06 4.001 2
    436   1.431140  -2.938114  -0.158887  1.164335e+07  3.050509e+06 -4.890368e+06 4.001 2
    437   1.941667   2.098840   0.156601 -2.923661e+06 -9.686186e+06 -8.149773e+06 4.001 2
    438   1.535931  -2.166520  -0.720995  1.008629e+07 -3.657882e+06  7.326359e+06 4.001 2
    439   1.696978   3.101284   0.012655 -1.403080e+05 -7.972253e+06 -1.025730e+07 4.001 2
    440   2.059201   0.554556  -0.190478  5.351695e+06  1.183661e+07  2.066948e+05 4.001 2
    441   1.353814   1.573129   0.162799 -8.017569e+06  5.763810e+06 -8.443097e+06 4.001 2
    442   1.939345   0.059850  -0.488411 -9.629849e+06  7.840747e+06  3.818049e+06 4.001 2
    443   1.338905  -1.526955  -0.075789 -1.246646e+07  3.491996e+06 -1.087273e+06 4.001 2
    444   1.713550   2.970852  -0.232192 -9.582109e+06 -3.719384e+06  7.945953e+06 4.001 2
    445   1.999325   2.801277  -0.170424  5.477299e+06 -7.520079e+06  9.068429e+06 4.001 2
    446   1.881853   1.636162   0.243315 -7.196502e+06 -2.108994e+06  1.060902e+07 4.001 2
    447   1.810311   0.728657  -0.915470  1.053113e+07 -1.865915e+06  7.375808e+06 4.001 2
    448   1.562857  -2.746742  -0.365933  2.269230e+06  5.146690e+06  1.171115e+07 4.001 2
    449   2.349936  -2.639879  -0.127916  8.382975e+05  5.072996e+06 -1.193108e+07 4.001 2
    450   2.190284  -0.219529   0.373186 -5.533187e+06  6.684282e+06  9.669179e+06 4.001 2
    451   2.128710  -2.069232   0.201326 -4.632861e+06 -1.499575e+06  1.204478e+07 4.001 2
    452   2.218541   0.501942  -0.601694 -4.187179e+06  6.995872e+06 -1.011504e+07 4.001 2
    453   1.893757   1.275422   0.057231 -3.383228e+06 -6.213932e+06 -1.089631e+07 4.001 2
    454   1.442289  -2.537710  -0.097026 -6.686062e+06 -1.112789e+07 -5.054932e+05 4.001 2
    455   1.732364  -1.305173   0.061096  8.608593e+06  9.186616e+06 -3.207337e+06 4.001 2
    456   1.911595  -2.756963  -0.490663  9.969180e+06 -8.231864e+06  1.280886e+06 4.001 2
    457   2.141188  -0.437358  -0.526997  9.824704e+06 -6.601502e+06 -5.355760e+06 4.001 2
    458   2.203881   0.130740   0.357669  9.910362e+06 -8.269912e+06 -1.477185e+06 4.001 2
    459   2.050470   2.060185   0.023118 -7.718880e+06 -4.719172e+06 -9.324007e+06 4.001 2
    460   1.394527  -0.726358   0.671476 -1.182842e+07 -2.049191e+05  5.369845e+06 4.001 2
    461   1.813293   1.913523  -0.788586 -9.252047e+06 -6.831112e+06 -6.043537e+06 4.001 2
    462   1.866366   2.062016  -0.169208 -1.288033e+07  2.808000e+05  1.675444e+06 4.001 2
    463   1.643542  -0.107242   0.386325  5.498026e+06 -7.974635e+06 -8.658274e+06 4.001 2
    464   2.352587  -2.779512  -0.142342  1.255451e+06  3.502732e+06 -1.244763e+07 4.001 2
    465   1.974153  -2.994097   0.515637  1.255376e+07  1.784552e+06  2.829704e+06 4.001 2
    466   1.622047   0.206320   0.512266 -1.129076e+07 -5.972497e+06  2.374213e+06 4.001 2
    467   1.885778   0.023603   0.138040  8.874132e+06 -9.320278e+06 -1.780729e+06 4.001 2
    468   1.900781  -1.248708  -0.151166  6.126058e+06  1.097312e+07  3.294070e+06 4.001 2
    469   2.239952   2.522495  -0.241517 -9.960753e+06  6.176566e+06  5.605554e+06 4.001 2
    470   1.932187   2.874735  -0.165781  1.076557e+07 -2.966727e+06 -6.640012e+06 4.001 2
    471   1.780123  -1.329681  -0.187895 -1.367067e+06 -8.331696e+06  9.874349e+06 4.001 2
    472   2.029988  -0.470538   0.488640  1.086817e+07 -6.132281e+06  3.614815e+06 4.001 2
    473   1.483490  -1.185318  -0.274758 -9.829296e+06  4.738710e+06  7.051125e+06 4.001 2
    474   1.681900   0.576077  -1.007019 -7.790204e+06  1.037346e+07 -7.020273e+05 4.001 2
    475   2.027968   0.408528  -0.086438 -4.709475e+05  8.476051e+06 -9.834815e+06 4.001 2
    476   1.868741   1.145586   0.326631  8.434725e+06  9.328605e+06 -3.259040e+06 4.001 2
    477   2.370289  -0.386180   0.208822  2.950383e+06 -2.330902e+06 -1.243587e+07 4.001 2
    478   1.892825  -2.094280   0.692631  2.708646e+06  5.363320e+06  1.151898e+07 4.001 2
    479   2.153098  -2.362993   0.519821  1.053533e+07 -2.348650e+06  7.230455e+06 4.001 2
    480   2.341263   2.667624  -0.084160  7.920669e+06 -3.473045e+05  1.029229e+07 4.001 2
    481   2.030509  -3.079999   0.295235  4.716652e+06  2.871831e+06  1.175987e+07 4.001 2
    482   1.793346   2.147862  -0.925173 -4.908650e+06 -1.076102e+07 -5.375346e+06 4.001 2
    483   2.326657  -0.811674  -0.334810 -1.230273e+07  6.676215e+05  4.121407e+06 4.001 2
    484   2.060496  -0.540108   0.305803  4.829693e+05 -5.836247e+06 -1.159714e+07 4.001 2
    485   1.337496   3.013009   0.123258 -1.202966e+07 -4.742886e+06 -1.257446e+06 4.001 2
    486   1.774284  -1.149581  -0.374594 -1.068825e+07  5.996032e+05  7.361420e+06 4.001 2
    487   1.662883  -2.001450   0.868369  9.013039e+06 -8.304927e+06 -4.310697e+06 4.001 2
    488   1.498277  -2.283468  -0.786454 -6.335006e+05 -1.955358e+06  1.282825e+07 4.001 2
    489   2.255651   0.324969  -0.311943  4.901723e+06  3.243883e+06  1.158616e+07 4.001 2
    490   2.130200   2.216294  -0.553300 -1.153250e+07  4.586581e+06 -3.841017e+06 4.001 2
    491   2.290388  -0.207942   0.360096 -8.835033e+06  5.415635e+06 -7.835936e+06 4.001 2
    492   1.563915   1.501711  -0.079979 -6.708865e+06 -3.796457e+06  1.045786e+07 4.001 2
    493   1.831260   2.749249   0.365720 -1.105491e+06 -1.725510e+05  1.294361e+07 4.001 2
    494   1.425308   0.593730   0.597601 -2.187358e+04  6.729398e+06 -1.111321e+07 4.001 2
