n r phi z vr vphi vz mass charge
    276   1.394476 -73.925396   0.437764  7.232146e+05  5.605617e+06 -1.087222e+07 4.001 2
    277   2.126535 -57.578559   0.586572 -4.771134e+06  1.012198e+06 -9.248265e+06 4.001 2
    278   1.613928  70.096320  -0.699896 -8.225298e+05  6.360257e+06  9.367113e+06 4.001 2
    279   2.178828 -20.086463   0.393179  6.457320e+05  2.993377e+06 -1.218427e+07 4.001 2
    280   1.539282  82.055498  -0.443173  9.061095e+05 -4.064576e+06  1.215985e+07 4.001 2
    281   2.176295 -160.488594  -0.010192  7.805284e+06  4.108772e+06  1.033397e+07 4.001 2
    282   2.154997 110.570473  -0.005298 -1.096371e+07  1.108200e+07 -4.711115e+06 4.001 2
    283   2.315457 -80.492347   0.161632  9.217023e+05 -3.803529e+06  1.241810e+07 4.001 2
    284   1.531748  45.083198   0.003827  8.020833e+06  8.026931e+06 -9.999861e+06 4.001 2
    285   2.044630 -69.181811   0.158103 -9.378333e+06  1.058171e+07  6.851829e+06 4.001 2
    286   2.180938 174.788208  -0.372193  3.047994e+06  1.019458e+06 -1.252786e+07 4.001 2
    287   1.613521  45.486434   0.407150 -9.925590e+06 -9.986395e+06 -7.538951e+06 4.001 2
    288   1.770545 -13.678397   0.437889 -4.427635e+06 -4.798140e+06  9.486842e+06 4.001 2
    289   1.930878 152.309887  -0.843500  1.211661e+07 -8.830389e+06  4.236040e+06 4.001 2
    290   1.455842 -151.156339   0.741370  1.149679e+07  9.324001e+06  6.006142e+06 4.001 2
    291   1.761292  14.863475   0.067541  1.025796e+07  8.964149e+06 -6.604928e+06 4.001 2
    292   1.644103 -62.582581   0.814523  9.366177e+06 -9.105334e+06 -8.645106e+06 4.001 2
    293   2.321046 -150.857031   0.105235  1.064154e+07  1.216864e+07  4.517612e+06 4.001 2
    294   1.687144  20.647495   0.439688 -1.034289e+07 -5.512394e+06  7.665383e+06 4.001 2
    295   2.037657 142.640189  -0.644485 -1.172156e+07  1.034223e+07  4.241171e+06 4.001 2
    296   2.401401 -67.118633  -0.118118  3.886849e+06 -7.827634e+06 -1.007120e+07 4.001 2
    297   2.111385 -97.158328  -0.492294 -9.576881e+06 -6.185756e+06 -7.845321e+06 4.001 2
    298   1.941856 -102.725450   0.696650  1.151701e+07  8.580085e+06  4.469763e+06 4.001 2
    299   1.581319 121.539129   0.164505  1.662325e+06 -1.815884e+06 -1.286399e+07 4.001 2
    300   2.194306 166.718424  -0.000888 -1.063809e+06 -3.162821e+06 -1.229264e+07 4.001 2
    301   2.223760 -65.518574  -0.430728  6.211306e+06 -5.102571e+06  1.139316e+07 4.001 2
    302   1.907512 105.337897   0.733221  5.277748e+06 -1.166685e+07  5.662019e+06 4.001 2
    303   2.262321  71.337412   0.123261  5.733495e+06 -2.631368e+06 -8.770497e+06 4.001 2
    304   2.170139 -61.695140   0.206441  8.122274e+06 -2.767212e+06 -7.043350e+06 4.001 2
    305   2.128180  85.306271  -0.436162  8.801259e+06  6.327377e+06  8.169630e+06 4.001 2
    306   2.193414  68.128744   0.484626 -9.227309e+05 -1.477264e+06  1.290689e+07 4.001 2
    307   1.933879 -57.252123   0.204870 -1.280545e+07  1.235584e+07  1.389300e+06 4.001 2
    308   2.107159 164.422959  -0.397900  1.156680e+07 -6.133706e+06 -5.913315e+06 4.001 2
    309   1.429469  30.344145  -0.387821  5.400812e+06  9.952284e+06 -4.992691e+06 4.001 2
    310   1.780294 -36.097455  -0.644571  1.264537e+07 -1.150397e+07 -2.411245e+06 4.001 2
    311   1.349019  94.139042   0.496477 -1.261758e+07  3.311726e+06 -2.702371e+06 4.001 2
    312   1.942966 -21.027243  -0.259944  8.114977e+06 -4.648415e+05 -7.623447e+06 4.001 2
    313   2.351190 -40.450447   0.246929  1.287065e+07 -1.271358e+07 -1.770346e+06 4.001 2
    314   1.885970 -29.093143  -0.497232  1.199004e+07 -1.269851e+07  1.536637e+06 4.001 2
    315   1.664881 123.556834  -0.752525  7.068148e+06 -5.367542e+06  1.049639e+07 4.001 2
    316   1.749818 -56.432931   0.588816 -7.890979e+06  4.288844e+06  6.901194e+06 4.001 2
    317   2.006984 124.738868  -0.200315  1.260317e+07 -1.084452e+07  1.571297e+06 4.001 2
    318   1.683922  -8.173436  -0.585294 -1.294079e+07  2.781633e+06 -7.215076e+05 4.001 2
    319   1.729767  88.491517  -0.781573 -1.249651e+07 -3.110660e+06 -2.567545e+06 4.001 2
    320   1.406574  -9.244173   0.615453 -9.456700e+06  6.022850e+06  8.318205e+06 4.001 2
    321   1.645766 -50.472525  -0.017502  6.698388e+06 -5.827106e+06  1.040867e+07 4.001 2
    322   2.016023 -142.653323   0.354322 -1.206549e+07 -1.096823e+07 -4.096995e+06 4.001 2
    323   1.787519  19.871996   0.231858  4.634595e+06 -4.870675e+05  1.127717e+07 4.001 2
    324   2.312178  31.206318   0.161681  9.032248e+06  1.064531e+07  7.396617e+06 4.001 2
    325   1.809717 -179.929585   0.290349  1.098606e+07 -2.200546e+06  6.567602e+06 4.001 2
    326   1.993145  83.377237  -0.548930 -2.567604e+06 -1.646519e+06  1.268914e+07 4.001 2
    327   1.860810 -149.448503   0.496994 -3.929193e+06 -4.362857e+05 -1.071049e+07 4.001 2
    328   2.054001 -85.687303   0.585095  1.795160e+06  3.025068e+06  1.242836e+07 4.001 2
    329   1.683024 -86.262213   0.670187 -1.014422e+07 -3.167331e+06 -6.738146e+06 4.001 2
    330   1.281542  21.119225   0.045545 -4.451169e+05  2.710592e+06  1.233140e+07 4.001 2
    331   1.465053 -55.993205   0.017660 -1.259043e+07  1.215305e+07  2.939020e+06 4.001 2
    332   1.921857 -16.611553  -0.016827 -1.160702e+07  9.267663e+06  4.688334e+06 4.001 2
    333   1.430836  68.360270  -0.335699  4.127641e+06 -4.789611e+06  6.497461e+06 4.001 2
    334   1.600547 162.246794  -0.175695 -1.139356e+07  9.350915e+06  5.263011e+06 4.001 2
    335   1.646913 154.052175  -1.017128 -6.372866e+06  1.029661e+07  7.410435e+06 4.001 2
    336   2.011906 -107.618948   0.793328  2.569674e+06  6.765746e+06 -1.097023e+07 4.001 2
    337   1.562690 -40.641811   0.744797  3.427144e+06 -2.462673e+06 -1.094510e+07 4.001 2
    338   2.032026 135.733821  -0.201213  6.563459e+06 -6.767074e+06 -7.820815e+06 4.001 2
    339   1.534574  44.542542   0.538412 -1.187140e+07 -1.193711e+07  3.183906e+06 4.001 2
    340   1.728170 -83.297207  -0.184734  6.999273e+06 -6.370326e+06 -9.796885e+06 4.001 2
    341   1.829332  79.237599  -0.106322 -3.757825e+06  9.720186e+06  3.509708e+06 4.001 2
    342   2.252819 112.012781   0.019012  9.953152e+06 -6.904213e+06 -8.350044e+06 4.001 2
    343   1.401174 147.478919   0.266778  1.075593e+07 -1.229638e+07  4.089475e+06 4.001 2
    344   1.578147 -54.884179   0.069939  9.885846e+06 -1.081266e+07 -7.151360e+06 4.001 2
    345   1.981046  45.918857   0.201392 -6.632088e+06 -6.721332e+06 -1.079150e+07 4.001 2
    346   1.572395 -69.849606  -0.794315  5.441672e+06 -1.249838e+07  7.590032e+05 4.001 2
    347   1.953773 -100.779077   0.694945  5.354311e+06  3.629707e+06  1.170152e+07 4.001 2
    348   1.850100 120.973405  -0.028078  8.083054e+06 -4.539450e+06 -8.545829e+06 4.001 2
    349   1.472349 128.837150  -0.369578  1.298973e+07 -1.269276e+07  2.358270e+05 4.001 2
    350   2.247187 -80.469287   0.500962  9.601824e+06 -8.046530e+06  7.042669e+06 4.001 2
    351   1.713696 134.061664  -0.205196 -8.143337e+06  8.306539e+06 -8.734547e+06 4.001 2
    352   1.906574 147.508677  -0.049028 -1.223965e+06  1.294159e+06  1.292669e+07 4.001 2
    353   2.101393 -122.402281   0.456441  1.031301e+07  7.832655e+06 -7.073105e+06 4.001 2
    354   2.358724 -144.125441   0.117383  9.330188e+06  7.988883e+06 -8.601440e+06 4.001 2
    355   1.558985 -169.304259   0.606478 -1.432351e+06  5.908067e+06  1.091057e+07 4.001 2
    356   1.664322 -77.528718   0.368168  7.932802e+06 -4.481374e+06 -1.021223e+07 4.001 2
    357   2.033705 157.763257  -0.669993 -2.103060e+06 -1.107750e+06  1.229968e+07 4.001 2
    358   2.233919 146.975699  -0.272711 -1.128688e+07  1.219935e+07 -4.455240e+06 4.001 2
    359   1.869471 114.748656  -0.208662  2.812490e+06 -3.059031e+06 -1.260437e+07 4.001 2
    360   2.159049 -11.659069  -0.470957 -1.210793e+06 -3.147070e+06 -1.231784e+07 4.001 2
    361   2.040506  95.976428   0.706993  4.717569e+06  2.114648e+06 -1.168531e+07 4.001 2
    362   1.944529 -81.805719  -0.530577 -7.569085e+06  5.251581e+06 -1.004732e+07 4.001 2
    363   1.432974  87.209790   0.606822  1.041664e+07  8.225021e+05 -7.761818e+06 4.001 2
    364   2.196005 -25.846342  -0.266834 -4.730468e+06  2.579199e+06  1.196127e+07 4.001 2
    365   2.182699 -69.915438   0.554333 -4.803972e+06  5.168350e+06  1.176331e+07 4.001 2
    366   2.275206  27.161838   0.209739  2.784794e+06 -4.618307e+06 -4.674274e+06 4.001 2
    367   1.668533 -92.961510   0.600826 -2.178292e+06  9.335116e+06  8.465726e+06 4.001 2
    368   2.377036 171.640052  -0.216980  1.149514e+07 -7.219172e+06  4.468228e+06 4.001 2
    369   1.711568  50.379702  -0.632225  7.400009e+06  9.149133e+06  3.563648e+06 4.001 2
    370   1.669130 -145.757037   0.842248  4.260773e+06  1.520318e+06 -1.030710e+07 4.001 2
    371   1.392186 156.044553   0.326281 -1.232824e+07  8.302347e+06 -3.899796e+06 4.001 2
    372   1.729127 -76.602541  -0.166510 -1.095695e+07  4.409816e+06 -6.955718e+06 4.001 2
    373   1.730130  76.612430  -0.353888 -1.243518e+07 -6.622807e+06 -3.584339e+06 4.001 2
    374   1.604022 -83.233380  -0.968967  8.018265e+06 -8.146099e+06 -7.931529e+06 4.001 2
    375   1.875633  50.639794  -0.253842  1.066186e+07  9.436115e+06 -5.284852e+06 4.001 2
    376   2.107975   6.270697  -0.353230  1.015662e+07  4.621293e+06 -7.714070e+06 4.001 2
    377   2.298132  33.903445   0.400948 -6.866606e+06 -2.230432e+06  1.496026e+06 4.001 2
    378   1.413313  10.924384   0.074036  4.701340e+06  2.366564e+06 -1.209316e+07 4.001 2
    379   1.701981 141.761356   0.450022  9.720516e+06 -7.479174e+06  1.785266e+06 4.001 2
    380   1.939252 105.645554  -0.432520 -2.480805e+06  1.121326e+07 -5.267400e+06 4.001 2
    381   1.822963 -69.681346   0.913971 -8.817613e+06  1.380340e+06 -7.615271e+06 4.001 2
    382   1.761815 -11.415529  -0.415187 -9.179052e+06 -3.503881e+06  5.075881e+06 4.001 2
    383   1.748878 106.132689   0.476189 -2.589569e+06 -6.955184e+06 -8.053576e+06 4.001 2
    384   1.680092  11.237876  -0.244919 -5.206942e+06 -1.254324e+07 -3.355184e+06 4.001 2
    385   2.164170 134.714276   0.642204  1.115134e+07 -1.114120e+07 -6.596463e+06 4.001 2
    386   2.166722 -83.226347   0.346151  1.393844e+06 -3.013837e+06  1.261765e+07 4.001 2
    387   1.337277 -140.456167  -0.048453 -8.856064e+06 -8.615755e+06  9.496292e+06 4.001 2
    388   2.115677 -58.184852   0.464722 -1.296507e+07  1.170403e+07  8.102152e+05 4.001 2
    389   1.653679  63.495316  -0.857782  1.045514e+07  3.750402e+06 -1.008843e+06 4.001 2
    390   2.272487 166.493232   0.163574  1.089153e+07 -4.325350e+06 -7.048167e+06 4.001 2
    391   1.804583 -148.043292  -0.882016 -7.325130e+06 -1.074906e+07  5.019531e+06 4.001 2
    392   2.014552  70.017150   0.126905 -9.869650e+06 -4.196558e+06 -7.972496e+06 4.001 2
    393   1.937925 -15.052093  -0.283202 -3.744480e+06  7.749133e+06 -1.042654e+07 4.001 2
    394   2.270399 -92.807711   0.173997 -1.213392e+07 -4.862192e+06 -2.814514e+06 4.001 2
    395   1.689272 -175.998406   0.846619  1.068505e+07 -1.349748e+06  6.812372e+06 4.001 2
    396   2.337880 140.392294   0.040747 -3.090274e+06  4.072128e+06 -1.133838e+07 4.001 2
    397   1.846919 -84.388953  -0.188795 -1.045365e+07  2.805380e+06 -7.674127e+06 4.001 2
    398   1.745972 -67.331116   0.165137  9.491233e+06 -1.268791e+07 -2.713825e+06 4.001 2
    399   2.090108 112.491795  -0.747264 -6.238835e+06  1.941844e+06  1.084834e+07 4.001 2
    400   1.712662  -2.841496  -1.000148 -1.530115e+06  1.604625e+06 -1.281855e+07 4.001 2
    401   1.991650 -27.290373  -0.202579  8.771442e+05 -1.829848e+05  1.292971e+07 4.001 2
    402   2.376559  57.597320   0.043321 -1.678078e+06 -4.432065e+06 -1.091453e+07 4.001 2
    403   2.229004 -178.967751   0.292792 -5.115547e+06 -6.858327e+05 -1.193181e+07 4.001 2
    404   1.675099 -139.130270  -0.845603  7.494613e+06  5.947480e+06 -2.833009e+06 4.001 2
    405   1.955760 -177.483733   0.611384 -1.178739e+07 -4.252840e+06  4.405110e+06 4.001 2
    406   1.695012  68.645715  -0.015635 -9.943938e+06 -7.140387e+05  1.597368e+06 4.001 2
    407   2.003966  72.026493  -0.374314 -9.766074e+06 -1.231347e+07  2.709561e+06 4.001 2
    408   1.616948  10.941139  -0.010195  9.659492e+06 -6.219733e+05  7.401457e+06 4.001 2
    409   1.744634  69.797962   0.233387 -1.079385e+07 -1.694250e+06  1.949976e+06 4.001 2
    410   2.090425  11.637870  -0.590446 -1.928313e+06 -5.351319e+06  1.183685e+07 4.001 2
    411   1.783719 -107.377046   0.546683 -7.584492e+06  2.133092e+06 -7.036100e+06 4.001 2
    412   1.493055 -10.336657   0.690369  2.879112e+06 -6.995094e+06  1.093919e+07 4.001 2
    413   1.490889 152.946468  -0.504047 -1.003685e+07  3.299947e+06  3.849844e+05 4.001 2
    414   1.756632 -154.575294   0.777130 -1.148420e+06  8.060536e+04  1.284927e+07 4.001 2
    415   1.431636 113.338370   0.709735 -5.747323e+06  4.256212e+06  1.165097e+07 4.001 2
    416   1.937778  96.696672   0.556098  5.138081e+06 -7.027669e+06 -1.031409e+07 4.001 2
    417   2.275232 -89.885940  -0.320946  1.144270e+07 -4.277759e+06  4.465594e+06 4.001 2
    418   1.911747 -147.507832   0.110903  5.541964e+06  6.206776e+06 -1.141169e+07 4.001 2
    419   2.112849 110.583676   0.185110 -2.101205e+06  6.277410e+06 -1.105007e+07 4.001 2
    420   1.561608  14.034293  -0.908033  1.774372e+06  1.143414e+07 -4.620723e+06 4.001 2
    421   2.032422  16.230198   0.024473  1.136765e+07  1.093840e+07 -2.588290e+06 4.001 2
    422   2.042368 138.446816   0.008406  1.152524e+06 -2.138947e+06  9.938458e+06 4.001 2
    423   1.750351  15.402582   0.897493 -7.450957e+05  2.692436e+06  1.246694e+07 4.001 2
    424   1.855809 -11.291775  -0.123949 -1.297568e+07  5.559433e+06 -1.755234e+05 4.001 2
    425   2.031690 -115.274881   0.028364  6.198496e+05  5.525046e+06  1.026300e+07 4.001 2
    426   2.205542 -44.425668   0.477248 -8.878417e+05  1.094341e+06  7.855386e+06 4.001 2
    427   1.567324 108.119058  -0.782050  1.160377e+07 -1.155245e+07 -5.356477e+05 4.001 2
    428   1.807406 129.026065  -0.653688 -9.336405e+06  9.725714e+06 -8.570583e+06 4.001 2
    429   1.971439 138.021621  -0.692923  7.300737e+06 -6.710284e+06  9.391883e+06 4.001 2
    430   1.565116  40.909920  -1.008327 -3.248544e+06 -3.367067e+06  1.253399e+07 4.001 2
    431   2.156373 159.520832  -0.016259 -6.333300e+06  7.774592e+06  1.027918e+07 4.001 2
    432   2.003063 -76.480850   0.259024 -1.264006e+07  3.149809e+06  7.223096e+05 4.001 2
    433   1.482599  41.200533  -0.952877 -2.890782e+06 -3.986625e+06  9.409610e+06 4.001 2
    434   1.441275   9.493363   0.032479 -1.155850e+06 -4.387007e+05 -1.294019e+07 4.001 2
    435   2.184922 137.052061   0.244841 -1.188360e+07  1.197744e+07 -4.954964e+06 4.001 2
    436   1.431140 -168.341531  -0.158887  1.164335e+07  7.410006e+06 -4.890368e+06 4.001 2
    437   1.941667 120.254673   0.156601 -2.923661e+06  7.313191e+06 -8.149773e+06 4.001 2
    438   1.535931 -124.132475  -0.720995  1.008629e+07  1.072378e+07  7.326359e+06 4.001 2
    439   1.696978 177.690480   0.012655 -1.403080e+05 -7.935061e+06 -1.025730e+07 4.001 2
    440   2.059201  31.773745  -0.190478  5.351695e+06  1.006408e+07  2.066948e+05 4.001 2
    441   1.353814  90.133642   0.162799 -8.017569e+06 -5.726345e+06 -8.443097e+06 4.001 2
    442   1.939345   3.429165  -0.488411 -9.629849e+06  6.634696e+06  3.818049e+06 4.001 2
    443   1.338905 -87.488091  -0.075789 -1.246646e+07 -2.386895e+06 -1.087273e+06 4.001 2
    444   1.713550 170.217281  -0.232192 -9.582109e+06 -2.957374e+05  7.945953e+06 4.001 2
    445   1.999325 160.501345  -0.170424  5.477299e+06 -9.291197e+06  9.068429e+06 4.001 2
    446   1.881853  93.745156   0.243315 -7.196502e+06  3.029124e+06  1.060902e+07 4.001 2
    447   1.810311  41.748944  -0.915470  1.053113e+07  1.025209e+07  7.375808e+06 4.001 2
    448   1.562857 -157.376735  -0.365933  2.269230e+06  5.235044e+06  1.171115e+07 4.001 2
    449   2.349936 -151.253924  -0.127916  8.382975e+05  3.433256e+06 -1.193108e+07 4.001 2
    450   2.190284 -12.578100   0.373186 -5.533187e+06  8.402381e+06  9.669179e+06 4.001 2
    451   2.128710 -118.558252   0.201326 -4.632861e+06 -3.076398e+06  1.204478e+07 4.001 2
    452   2.218541  28.759130  -0.601694 -4.187179e+06  2.248508e+05 -1.011504e+07 4.001 2
    453   1.893757  73.076317   0.057231 -3.383228e+06  3.276423e+06 -1.089631e+07 4.001 2
    454   1.442289 -145.400078  -0.097026 -6.686062e+06 -1.020191e+07 -5.054932e+05 4.001 2
    455   1.732364 -74.780914   0.061096  8.608593e+06 -1.228167e+07 -3.207337e+06 4.001 2
    456   1.911595 -157.962369  -0.490663  9.969180e+06  1.020597e+06  1.280886e+06 4.001 2
    457   2.141188 -25.058784  -0.526997  9.824704e+06 -1.177208e+07 -5.355760e+06 4.001 2
    458   2.203881   7.490872   0.357669  9.910362e+06 -5.426863e+06 -1.477185e+06 4.001 2
    459   2.050470 118.039905   0.023118 -7.718880e+06  9.038723e+06 -9.324007e+06 4.001 2
    460   1.394527 -41.617257   0.671476 -1.182842e+07  1.172192e+07  5.369845e+06 4.001 2
    461   1.813293 109.636765  -0.788586 -9.252047e+06  1.114495e+07 -6.043537e+06 4.001 2
    462   1.866366 118.144834  -0.169208 -1.288033e+07  1.055871e+07  1.675444e+06 4.001 2
    463   1.643542  -6.144499   0.386325  5.498026e+06 -8.962123e+06 -8.658274e+06 4.001 2
    464   2.352587 -159.254292  -0.142342  1.255451e+06  3.455485e+06 -1.244763e+07 4.001 2
    465   1.974153 -171.549107   0.515637  1.255376e+07  5.357248e+06  2.829704e+06 4.001 2
    466   1.622047  11.821263   0.512266 -1.129076e+07 -9.999119e+06  2.374213e+06 4.001 2
    467   1.885778   1.352371   0.138040  8.874132e+06 -8.891133e+06 -1.780729e+06 4.001 2
    468   1.900781 -71.545671  -0.151166  6.126058e+06 -1.245299e+07  3.294070e+06 4.001 2
    469   2.239952 144.528302  -0.241517 -9.960753e+06  1.143153e+07  5.605554e+06 4.001 2
    470   1.932187 164.710207  -0.165781  1.076557e+07 -8.030945e+06 -6.640012e+06 4.001 2
    471   1.780123 -76.185133  -0.187895 -1.367067e+06  8.015560e+06  9.874349e+06 4.001 2
    472   2.029988 -26.959857   0.488640  1.086817e+07 -1.239498e+07  3.614815e+06 4.001 2
    473   1.483490 -67.913720  -0.274758 -9.829296e+06  3.450454e+06  7.051125e+06 4.001 2
    474   1.681900  33.006761  -1.007019 -7.790204e+06 -2.900424e+06 -7.020273e+05 4.001 2
    475   2.027968  23.406928  -0.086438 -4.709475e+05  5.457378e+06 -9.834815e+06 4.001 2
    476   1.868741  65.637224   0.326631  8.434725e+06  1.854196e+05 -3.259040e+06 4.001 2
    477   2.370289 -22.126486   0.208822  2.950383e+06 -3.728404e+06 -1.243587e+07 4.001 2
    478   1.892825 -119.993381   0.692631  2.708646e+06 -3.372901e+05  1.151898e+07 4.001 2
    479   2.153098 -135.389503   0.519821  1.053533e+07  1.050242e+07  7.230455e+06 4.001 2
    480   2.341263 152.843608  -0.084160  7.920669e+06 -6.635880e+06  1.029229e+07 4.001 2
    481   2.030509 -176.470940   0.295235  4.716652e+06  3.429633e+06  1.175987e+07 4.001 2
    482   1.793346 123.063414  -0.925173 -4.908650e+06  8.843814e+06 -5.375346e+06 4.001 2
    483   2.326657 -46.505519  -0.334810 -1.230273e+07  1.225067e+07  4.121407e+06 4.001 2
    484   2.060496 -30.945896   0.305803  4.829693e+05 -3.175687e+06 -1.159714e+07 4.001 2
    485   1.337496 172.632710   0.123258 -1.202966e+07 -1.527270e+06 -1.257446e+06 4.001 2
    486   1.774284 -65.866149  -0.374594 -1.068825e+07  7.577123e+06  7.361420e+06 4.001 2
    487   1.662883 -114.674643   0.868369  9.013039e+06  1.224836e+07 -4.310697e+06 4.001 2
    488   1.498277 -130.833059  -0.786454 -6.335006e+05 -3.433989e+05  1.282825e+07 4.001 2
    489   2.255651  18.619348  -0.311943  4.901723e+06  5.548738e+06  1.158616e+07 4.001 2
    490   2.130200 126.984285  -0.553300 -1.153250e+07  9.817358e+06 -3.841017e+06 4.001 2
    491   2.290388 -11.914189   0.360096 -8.835033e+06  8.523344e+06 -7.835936e+06 4.001 2
    492   1.563915  86.041698  -0.079979 -6.708865e+06  2.836252e+06  1.045786e+07 4.001 2
    493   1.831260 157.520390   0.365720 -1.105491e+06  6.590448e+05  1.294361e+07 4.001 2
